[Nodo: cliente-31 | Lamport: 256] Edicion hilo 31 lamport=20
[Nodo: cliente-26 | Lamport: 721] Edicion hilo 26 lamport=59

[Nodo: cliente-2 | Lamport: 727] Edicion hilo 2 lamport=73

[Nodo: cliente-21 | Lamport: 740] Edicion hilo 21 lamport=74

[Nodo: cliente-0 | Lamport: 724] Edicion hilo 0 lamport=65

[Nodo: cliente-38 | Lamport: 713] Edicion hilo 38 lamport=68

[Nodo: cliente-12 | Lamport: 757] Edicion hilo 12 lamport=70

[Nodo: cliente-14 | Lamport: 769] Edicion hilo 14 lamport=79

[Nodo: cliente-30 | Lamport: 771] Edicion hilo 30 lamport=82

[Nodo: cliente-44 | Lamport: 793] Edicion hilo 44 lamport=71

[Nodo: cliente-37 | Lamport: 816] Edicion hilo 37 lamport=77

[Nodo: cliente-1 | Lamport: 821] Edicion hilo 1 lamport=81

[Nodo: cliente-28 | Lamport: 834] Edicion hilo 28 lamport=83

[Nodo: cliente-7 | Lamport: 836] Edicion hilo 7 lamport=78

[Nodo: cliente-4 | Lamport: 857] Edicion hilo 4 lamport=91

[Nodo: cliente-23 | Lamport: 862] Edicion hilo 23 lamport=95

[Nodo: cliente-42 | Lamport: 871] Edicion hilo 42 lamport=87

[Nodo: cliente-16 | Lamport: 879] Edicion hilo 16 lamport=98

[Nodo: cliente-34 | Lamport: 881] Edicion hilo 34 lamport=85

[Nodo: cliente-20 | Lamport: 913] Edicion hilo 20 lamport=107

[Nodo: cliente-33 | Lamport: 891] Edicion hilo 33 lamport=105

[Nodo: cliente-47 | Lamport: 918] Edicion hilo 47 lamport=99

[Nodo: cliente-15 | Lamport: 920] Edicion hilo 15 lamport=106

[Nodo: cliente-45 | Lamport: 986] Edicion hilo 45 lamport=96

[Nodo: cliente-2 | Lamport: 984] Edicion hilo 2 lamport=112

[Nodo: cliente-32 | Lamport: 998] Edicion hilo 32 lamport=104

[Nodo: cliente-6 | Lamport: 1001] Edicion hilo 6 lamport=103

[Nodo: cliente-25 | Lamport: 1004] Edicion hilo 25 lamport=108

[Nodo: cliente-24 | Lamport: 1006] Edicion hilo 24 lamport=75

[Nodo: cliente-49 | Lamport: 1010] Edicion hilo 49 lamport=110

[Nodo: cliente-39 | Lamport: 1012] Edicion hilo 39 lamport=113

[Nodo: cliente-48 | Lamport: 1014] Edicion hilo 48 lamport=109

[Nodo: cliente-8 | Lamport: 1061] Edicion hilo 8 lamport=132

[Nodo: cliente-40 | Lamport: 1065] Edicion hilo 40 lamport=128

[Nodo: cliente-44 | Lamport: 1067] Edicion hilo 44 lamport=129

[Nodo: cliente-14 | Lamport: 1074] Edicion hilo 14 lamport=116

[Nodo: cliente-28 | Lamport: 1086] Edicion hilo 28 lamport=134

[Nodo: cliente-36 | Lamport: 1117] Edicion hilo 36 lamport=123

[Nodo: cliente-42 | Lamport: 1128] Edicion hilo 42 lamport=131

[Nodo: cliente-29 | Lamport: 1133] Edicion hilo 29 lamport=125

[Nodo: cliente-10 | Lamport: 1135] Edicion hilo 10 lamport=119

[Nodo: cliente-5 | Lamport: 1152] Edicion hilo 5 lamport=141

[Nodo: cliente-19 | Lamport: 1142] Edicion hilo 19 lamport=127

[Nodo: cliente-37 | Lamport: 1162] Edicion hilo 37 lamport=135

[Nodo: cliente-33 | Lamport: 1190] Edicion hilo 33 lamport=146

[Nodo: cliente-4 | Lamport: 1203] Edicion hilo 4 lamport=153

[Nodo: cliente-16 | Lamport: 1180] Edicion hilo 16 lamport=143

[Nodo: cliente-21 | Lamport: 1227] Edicion hilo 21 lamport=151

[Nodo: cliente-23 | Lamport: 1266] Edicion hilo 23 lamport=158

[Nodo: cliente-9 | Lamport: 1268] Edicion hilo 9 lamport=159

[Nodo: cliente-7 | Lamport: 1278] Edicion hilo 7 lamport=142

[Nodo: cliente-3 | Lamport: 1280] Edicion hilo 3 lamport=133

[Nodo: cliente-15 | Lamport: 1282] Edicion hilo 15 lamport=139

[Nodo: cliente-35 | Lamport: 1297] Edicion hilo 35 lamport=144

[Nodo: cliente-22 | Lamport: 1305] Edicion hilo 22 lamport=148

[Nodo: cliente-13 | Lamport: 1312] Edicion hilo 13 lamport=150

[Nodo: cliente-18 | Lamport: 1310] Edicion hilo 18 lamport=145

[Nodo: cliente-28 | Lamport: 1384] Edicion hilo 28 lamport=173

[Nodo: cliente-26 | Lamport: 1382] Edicion hilo 26 lamport=170

[Nodo: cliente-30 | Lamport: 1340] Edicion hilo 30 lamport=162

[Nodo: cliente-46 | Lamport: 1335] Edicion hilo 46 lamport=160

[Nodo: cliente-2 | Lamport: 1420] Edicion hilo 2 lamport=175

[Nodo: cliente-0 | Lamport: 1428] Edicion hilo 0 lamport=177

[Nodo: cliente-24 | Lamport: 1444] Edicion hilo 24 lamport=168

[Nodo: cliente-40 | Lamport: 1459] Edicion hilo 40 lamport=166

[Nodo: cliente-21 | Lamport: 1452] Edicion hilo 21 lamport=180

[Nodo: cliente-44 | Lamport: 1462] Edicion hilo 44 lamport=172

[Nodo: cliente-16 | Lamport: 1465] Edicion hilo 16 lamport=182

[Nodo: cliente-38 | Lamport: 1472] Edicion hilo 38 lamport=161

[Nodo: cliente-12 | Lamport: 1476] Edicion hilo 12 lamport=163

[Nodo: cliente-27 | Lamport: 1522] Edicion hilo 27 lamport=195

[Nodo: cliente-8 | Lamport: 1489] Edicion hilo 8 lamport=171

[Nodo: cliente-11 | Lamport: 1507] Edicion hilo 11 lamport=174

[Nodo: cliente-20 | Lamport: 1579] Edicion hilo 20 lamport=184

[Nodo: cliente-5 | Lamport: 1577] Edicion hilo 5 lamport=201

[Nodo: cliente-47 | Lamport: 1575] Edicion hilo 47 lamport=187

[Nodo: cliente-18 | Lamport: 1573] Edicion hilo 18 lamport=200

[Nodo: cliente-31 | Lamport: 1596] Edicion hilo 31 lamport=202

[Nodo: cliente-6 | Lamport: 1612] Edicion hilo 6 lamport=190

[Nodo: cliente-3 | Lamport: 1599] Edicion hilo 3 lamport=191

[Nodo: cliente-48 | Lamport: 1549] Edicion hilo 48 lamport=183

[Nodo: cliente-4 | Lamport: 1602] Edicion hilo 4 lamport=181

[Nodo: cliente-41 | Lamport: 1645] Edicion hilo 41 lamport=206

[Nodo: cliente-35 | Lamport: 1662] Edicion hilo 35 lamport=203

[Nodo: cliente-36 | Lamport: 1686] Edicion hilo 36 lamport=196

[Nodo: cliente-34 | Lamport: 1659] Edicion hilo 34 lamport=194

[Nodo: cliente-26 | Lamport: 1694] Edicion hilo 26 lamport=212

[Nodo: cliente-45 | Lamport: 1709] Edicion hilo 45 lamport=205

[Nodo: cliente-43 | Lamport: 1720] Edicion hilo 43 lamport=207

[Nodo: cliente-46 | Lamport: 1726] Edicion hilo 46 lamport=211

[Nodo: cliente-10 | Lamport: 1722] Edicion hilo 10 lamport=215

[Nodo: cliente-28 | Lamport: 1725] Edicion hilo 28 lamport=213

[Nodo: cliente-2 | Lamport: 1729] Edicion hilo 2 lamport=209

[Nodo: cliente-42 | Lamport: 1784] Edicion hilo 42 lamport=218

[Nodo: cliente-0 | Lamport: 1792] Edicion hilo 0 lamport=216

[Nodo: cliente-30 | Lamport: 1794] Edicion hilo 30 lamport=224

[Nodo: cliente-20 | Lamport: 1834] Edicion hilo 20 lamport=236

[Nodo: cliente-40 | Lamport: 1819] Edicion hilo 40 lamport=232

[Nodo: cliente-8 | Lamport: 1837] Edicion hilo 8 lamport=234

[Nodo: cliente-27 | Lamport: 1855] Edicion hilo 27 lamport=227

[Nodo: cliente-4 | Lamport: 1864] Edicion hilo 4 lamport=237

[Nodo: cliente-47 | Lamport: 1869] Edicion hilo 47 lamport=239

[Nodo: cliente-22 | Lamport: 1884] Edicion hilo 22 lamport=231

[Nodo: cliente-31 | Lamport: 1891] Edicion hilo 31 lamport=242

[Nodo: cliente-26 | Lamport: 1913] Edicion hilo 26 lamport=244

[Nodo: cliente-34 | Lamport: 1915] Edicion hilo 34 lamport=252

[Nodo: cliente-15 | Lamport: 1934] Edicion hilo 15 lamport=229

[Nodo: cliente-33 | Lamport: 1940] Edicion hilo 33 lamport=253

[Nodo: cliente-5 | Lamport: 1936] Edicion hilo 5 lamport=240

[Nodo: cliente-39 | Lamport: 1960] Edicion hilo 39 lamport=248

[Nodo: cliente-41 | Lamport: 1981] Edicion hilo 41 lamport=251

[Nodo: cliente-38 | Lamport: 2004] Edicion hilo 38 lamport=257

[Nodo: cliente-44 | Lamport: 2024] Edicion hilo 44 lamport=269

[Nodo: cliente-24 | Lamport: 2026] Edicion hilo 24 lamport=259

[Nodo: cliente-9 | Lamport: 2046] Edicion hilo 9 lamport=275

[Nodo: cliente-28 | Lamport: 2094] Edicion hilo 28 lamport=260

[Nodo: cliente-0 | Lamport: 2074] Edicion hilo 0 lamport=278

[Nodo: cliente-1 | Lamport: 2082] Edicion hilo 1 lamport=267

[Nodo: cliente-23 | Lamport: 2085] Edicion hilo 23 lamport=266

[Nodo: cliente-2 | Lamport: 2087] Edicion hilo 2 lamport=265

[Nodo: cliente-43 | Lamport: 2090] Edicion hilo 43 lamport=261

[Nodo: cliente-13 | Lamport: 2112] Edicion hilo 13 lamport=268

[Nodo: cliente-16 | Lamport: 2119] Edicion hilo 16 lamport=273

[Nodo: cliente-39 | Lamport: 2169] Edicion hilo 39 lamport=290

[Nodo: cliente-47 | Lamport: 2184] Edicion hilo 47 lamport=281

[Nodo: cliente-37 | Lamport: 2189] Edicion hilo 37 lamport=282

[Nodo: cliente-15 | Lamport: 2194] Edicion hilo 15 lamport=294

[Nodo: cliente-8 | Lamport: 2202] Edicion hilo 8 lamport=285

[Nodo: cliente-6 | Lamport: 2248] Edicion hilo 6 lamport=301

[Nodo: cliente-32 | Lamport: 2201] Edicion hilo 32 lamport=283

[Nodo: cliente-34 | Lamport: 2207] Edicion hilo 34 lamport=287

[Nodo: cliente-11 | Lamport: 2222] Edicion hilo 11 lamport=284

[Nodo: cliente-48 | Lamport: 2209] Edicion hilo 48 lamport=297

[Nodo: cliente-49 | Lamport: 2224] Edicion hilo 49 lamport=288

[Nodo: cliente-20 | Lamport: 2205] Edicion hilo 20 lamport=277

[Nodo: cliente-10 | Lamport: 2284] Edicion hilo 10 lamport=295

[Nodo: cliente-45 | Lamport: 2316] Edicion hilo 45 lamport=309

[Nodo: cliente-36 | Lamport: 2311] Edicion hilo 36 lamport=300

[Nodo: cliente-26 | Lamport: 2314] Edicion hilo 26 lamport=302

[Nodo: cliente-7 | Lamport: 2308] Edicion hilo 7 lamport=296

[Nodo: cliente-25 | Lamport: 2322] Edicion hilo 25 lamport=306

[Nodo: cliente-35 | Lamport: 2350] Edicion hilo 35 lamport=303

[Nodo: cliente-19 | Lamport: 2358] Edicion hilo 19 lamport=314

[Nodo: cliente-5 | Lamport: 2352] Edicion hilo 5 lamport=304

[Nodo: cliente-21 | Lamport: 2428] Edicion hilo 21 lamport=310

[Nodo: cliente-44 | Lamport: 2414] Edicion hilo 44 lamport=323

[Nodo: cliente-27 | Lamport: 2449] Edicion hilo 27 lamport=307

[Nodo: cliente-23 | Lamport: 2456] Edicion hilo 23 lamport=317

[Nodo: cliente-4 | Lamport: 2470] Edicion hilo 4 lamport=324

[Nodo: cliente-43 | Lamport: 2484] Edicion hilo 43 lamport=320

[Nodo: cliente-3 | Lamport: 2505] Edicion hilo 3 lamport=336

[Nodo: cliente-11 | Lamport: 2515] Edicion hilo 11 lamport=333

[Nodo: cliente-30 | Lamport: 2533] Edicion hilo 30 lamport=321

[Nodo: cliente-8 | Lamport: 2538] Edicion hilo 8 lamport=326

[Nodo: cliente-32 | Lamport: 2554] Edicion hilo 32 lamport=343

[Nodo: cliente-20 | Lamport: 2561] Edicion hilo 20 lamport=330

[Nodo: cliente-6 | Lamport: 2567] Edicion hilo 6 lamport=341

[Nodo: cliente-48 | Lamport: 2563] Edicion hilo 48 lamport=344

[Nodo: cliente-17 | Lamport: 2600] Edicion hilo 17 lamport=356

[Nodo: cliente-49 | Lamport: 2609] Edicion hilo 49 lamport=360

[Nodo: cliente-0 | Lamport: 2648] Edicion hilo 0 lamport=362

[Nodo: cliente-25 | Lamport: 2595] Edicion hilo 25 lamport=351

[Nodo: cliente-44 | Lamport: 2675] Edicion hilo 44 lamport=368

[Nodo: cliente-35 | Lamport: 2687] Edicion hilo 35 lamport=358

[Nodo: cliente-23 | Lamport: 2693] Edicion hilo 23 lamport=361

[Nodo: cliente-18 | Lamport: 2691] Edicion hilo 18 lamport=353

[Nodo: cliente-42 | Lamport: 2723] Edicion hilo 42 lamport=342

[Nodo: cliente-10 | Lamport: 2720] Edicion hilo 10 lamport=349

[Nodo: cliente-36 | Lamport: 2743] Edicion hilo 36 lamport=348

[Nodo: cliente-39 | Lamport: 2753] Edicion hilo 39 lamport=376

[Nodo: cliente-21 | Lamport: 2746] Edicion hilo 21 lamport=369

[Nodo: cliente-12 | Lamport: 2819] Edicion hilo 12 lamport=370

[Nodo: cliente-2 | Lamport: 2812] Edicion hilo 2 lamport=383

[Nodo: cliente-43 | Lamport: 2806] Edicion hilo 43 lamport=373

[Nodo: cliente-40 | Lamport: 2838] Edicion hilo 40 lamport=393

[Nodo: cliente-15 | Lamport: 2845] Edicion hilo 15 lamport=387

[Nodo: cliente-38 | Lamport: 2852] Edicion hilo 38 lamport=388

[Nodo: cliente-34 | Lamport: 2863] Edicion hilo 34 lamport=378

[Nodo: cliente-48 | Lamport: 2860] Edicion hilo 48 lamport=380

[Nodo: cliente-3 | Lamport: 2882] Edicion hilo 3 lamport=377

[Nodo: cliente-29 | Lamport: 2885] Edicion hilo 29 lamport=379

[Nodo: cliente-16 | Lamport: 2929] Edicion hilo 16 lamport=396

[Nodo: cliente-4 | Lamport: 2942] Edicion hilo 4 lamport=375

[Nodo: cliente-44 | Lamport: 2935] Edicion hilo 44 lamport=405

[Nodo: cliente-27 | Lamport: 2943] Edicion hilo 27 lamport=392

[Nodo: cliente-46 | Lamport: 2976] Edicion hilo 46 lamport=408

[Nodo: cliente-31 | Lamport: 2985] Edicion hilo 31 lamport=399

[Nodo: cliente-10 | Lamport: 3021] Edicion hilo 10 lamport=407

[Nodo: cliente-9 | Lamport: 2959] Edicion hilo 9 lamport=395

[Nodo: cliente-35 | Lamport: 3064] Edicion hilo 35 lamport=420

[Nodo: cliente-25 | Lamport: 3080] Edicion hilo 25 lamport=398

[Nodo: cliente-23 | Lamport: 3095] Edicion hilo 23 lamport=404

[Nodo: cliente-36 | Lamport: 3047] Edicion hilo 36 lamport=416

[Nodo: cliente-5 | Lamport: 3053] Edicion hilo 5 lamport=409

[Nodo: cliente-19 | Lamport: 3075] Edicion hilo 19 lamport=410

[Nodo: cliente-43 | Lamport: 3093] Edicion hilo 43 lamport=424

[Nodo: cliente-12 | Lamport: 3107] Edicion hilo 12 lamport=428

[Nodo: cliente-2 | Lamport: 3158] Edicion hilo 2 lamport=429

[Nodo: cliente-28 | Lamport: 3171] Edicion hilo 28 lamport=439

[Nodo: cliente-18 | Lamport: 3180] Edicion hilo 18 lamport=426

[Nodo: cliente-15 | Lamport: 3179] Edicion hilo 15 lamport=425

[Nodo: cliente-34 | Lamport: 3224] Edicion hilo 34 lamport=432

[Nodo: cliente-29 | Lamport: 3201] Edicion hilo 29 lamport=431

[Nodo: cliente-38 | Lamport: 3151] Edicion hilo 38 lamport=433

[Nodo: cliente-21 | Lamport: 3221] Edicion hilo 21 lamport=434

[Nodo: cliente-45 | Lamport: 3259] Edicion hilo 45 lamport=444

[Nodo: cliente-27 | Lamport: 3276] Edicion hilo 27 lamport=440

[Nodo: cliente-22 | Lamport: 3279] Edicion hilo 22 lamport=422

[Nodo: cliente-14 | Lamport: 3275] Edicion hilo 14 lamport=442

[Nodo: cliente-37 | Lamport: 3302] Edicion hilo 37 lamport=446

[Nodo: cliente-35 | Lamport: 3310] Edicion hilo 35 lamport=462

[Nodo: cliente-13 | Lamport: 3314] Edicion hilo 13 lamport=459

[Nodo: cliente-46 | Lamport: 3321] Edicion hilo 46 lamport=448

[Nodo: cliente-41 | Lamport: 3318] Edicion hilo 41 lamport=449

[Nodo: cliente-40 | Lamport: 3339] Edicion hilo 40 lamport=467

[Nodo: cliente-4 | Lamport: 3291] Edicion hilo 4 lamport=454

[Nodo: cliente-23 | Lamport: 3362] Edicion hilo 23 lamport=471

[Nodo: cliente-0 | Lamport: 3386] Edicion hilo 0 lamport=455

[Nodo: cliente-48 | Lamport: 3384] Edicion hilo 48 lamport=456

[Nodo: cliente-5 | Lamport: 3412] Edicion hilo 5 lamport=466

[Nodo: cliente-49 | Lamport: 3417] Edicion hilo 49 lamport=460

[Nodo: cliente-1 | Lamport: 3419] Edicion hilo 1 lamport=453

[Nodo: cliente-36 | Lamport: 3438] Edicion hilo 36 lamport=470

[Nodo: cliente-33 | Lamport: 3445] Edicion hilo 33 lamport=465

[Nodo: cliente-26 | Lamport: 3458] Edicion hilo 26 lamport=472

[Nodo: cliente-18 | Lamport: 3501] Edicion hilo 18 lamport=480

[Nodo: cliente-44 | Lamport: 3519] Edicion hilo 44 lamport=475

[Nodo: cliente-38 | Lamport: 3517] Edicion hilo 38 lamport=474

[Nodo: cliente-30 | Lamport: 3608] Edicion hilo 30 lamport=486

[Nodo: cliente-27 | Lamport: 3602] Edicion hilo 27 lamport=483

[Nodo: cliente-15 | Lamport: 3532] Edicion hilo 15 lamport=476

[Nodo: cliente-19 | Lamport: 3596] Edicion hilo 19 lamport=481

[Nodo: cliente-37 | Lamport: 3564] Edicion hilo 37 lamport=494

[Nodo: cliente-32 | Lamport: 3588] Edicion hilo 32 lamport=478

[Nodo: cliente-2 | Lamport: 3616] Edicion hilo 2 lamport=489

[Nodo: cliente-41 | Lamport: 3623] Edicion hilo 41 lamport=498

[Nodo: cliente-16 | Lamport: 3650] Edicion hilo 16 lamport=488

[Nodo: cliente-20 | Lamport: 3718] Edicion hilo 20 lamport=506

[Nodo: cliente-40 | Lamport: 3738] Edicion hilo 40 lamport=505

[Nodo: cliente-39 | Lamport: 3655] Edicion hilo 39 lamport=484

[Nodo: cliente-18 | Lamport: 3743] Edicion hilo 18 lamport=519

[Nodo: cliente-13 | Lamport: 3660] Edicion hilo 13 lamport=491

[Nodo: cliente-33 | Lamport: 3745] Edicion hilo 33 lamport=514

[Nodo: cliente-5 | Lamport: 3665] Edicion hilo 5 lamport=501

[Nodo: cliente-1 | Lamport: 3689] Edicion hilo 1 lamport=499

[Nodo: cliente-46 | Lamport: 3704] Edicion hilo 46 lamport=503

[Nodo: cliente-14 | Lamport: 3726] Edicion hilo 14 lamport=507

[Nodo: cliente-38 | Lamport: 3733] Edicion hilo 38 lamport=518

[Nodo: cliente-49 | Lamport: 3762] Edicion hilo 49 lamport=515

[Nodo: cliente-0 | Lamport: 3770] Edicion hilo 0 lamport=516

[Nodo: cliente-17 | Lamport: 3833] Edicion hilo 17 lamport=527

[Nodo: cliente-36 | Lamport: 3854] Edicion hilo 36 lamport=510

[Nodo: cliente-12 | Lamport: 3847] Edicion hilo 12 lamport=521

[Nodo: cliente-43 | Lamport: 3848] Edicion hilo 43 lamport=509

[Nodo: cliente-41 | Lamport: 3901] Edicion hilo 41 lamport=533

[Nodo: cliente-23 | Lamport: 3940] Edicion hilo 23 lamport=513

[Nodo: cliente-15 | Lamport: 3936] Edicion hilo 15 lamport=538

[Nodo: cliente-34 | Lamport: 3945] Edicion hilo 34 lamport=532

[Nodo: cliente-14 | Lamport: 3987] Edicion hilo 14 lamport=549

[Nodo: cliente-7 | Lamport: 4001] Edicion hilo 7 lamport=517

[Nodo: cliente-47 | Lamport: 3997] Edicion hilo 47 lamport=528

[Nodo: cliente-16 | Lamport: 4013] Edicion hilo 16 lamport=542

[Nodo: cliente-18 | Lamport: 3989] Edicion hilo 18 lamport=547

[Nodo: cliente-27 | Lamport: 4002] Edicion hilo 27 lamport=539

[Nodo: cliente-2 | Lamport: 4005] Edicion hilo 2 lamport=536

[Nodo: cliente-19 | Lamport: 3999] Edicion hilo 19 lamport=540

[Nodo: cliente-22 | Lamport: 4028] Edicion hilo 22 lamport=546

[Nodo: cliente-25 | Lamport: 4010] Edicion hilo 25 lamport=525

[Nodo: cliente-11 | Lamport: 4026] Edicion hilo 11 lamport=526

[Nodo: cliente-32 | Lamport: 4030] Edicion hilo 32 lamport=534

[Nodo: cliente-1 | Lamport: 4048] Edicion hilo 1 lamport=548

[Nodo: cliente-24 | Lamport: 4054] Edicion hilo 24 lamport=552

[Nodo: cliente-26 | Lamport: 3976] Edicion hilo 26 lamport=524

[Nodo: cliente-8 | Lamport: 4130] Edicion hilo 8 lamport=559

[Nodo: cliente-6 | Lamport: 4136] Edicion hilo 6 lamport=554

[Nodo: cliente-33 | Lamport: 4138] Edicion hilo 33 lamport=545

[Nodo: cliente-15 | Lamport: 4159] Edicion hilo 15 lamport=569

[Nodo: cliente-28 | Lamport: 4134] Edicion hilo 28 lamport=541

[Nodo: cliente-49 | Lamport: 4171] Edicion hilo 49 lamport=565

[Nodo: cliente-35 | Lamport: 4221] Edicion hilo 35 lamport=572

[Nodo: cliente-37 | Lamport: 4235] Edicion hilo 37 lamport=576

[Nodo: cliente-10 | Lamport: 4253] Edicion hilo 10 lamport=570

[Nodo: cliente-36 | Lamport: 4260] Edicion hilo 36 lamport=575

[Nodo: cliente-9 | Lamport: 4267] Edicion hilo 9 lamport=568

[Nodo: cliente-42 | Lamport: 4270] Edicion hilo 42 lamport=567

[Nodo: cliente-26 | Lamport: 4272] Edicion hilo 26 lamport=587

[Nodo: cliente-46 | Lamport: 4305] Edicion hilo 46 lamport=577

[Nodo: cliente-20 | Lamport: 4318] Edicion hilo 20 lamport=593

[Nodo: cliente-47 | Lamport: 4316] Edicion hilo 47 lamport=588

[Nodo: cliente-3 | Lamport: 4291] Edicion hilo 3 lamport=566

[Nodo: cliente-14 | Lamport: 4361] Edicion hilo 14 lamport=586

[Nodo: cliente-21 | Lamport: 4384] Edicion hilo 21 lamport=584

[Nodo: cliente-40 | Lamport: 4396] Edicion hilo 40 lamport=595

[Nodo: cliente-30 | Lamport: 4418] Edicion hilo 30 lamport=580

[Nodo: cliente-34 | Lamport: 4425] Edicion hilo 34 lamport=583

[Nodo: cliente-38 | Lamport: 4435] Edicion hilo 38 lamport=602

[Nodo: cliente-33 | Lamport: 4448] Edicion hilo 33 lamport=604

[Nodo: cliente-15 | Lamport: 4463] Edicion hilo 15 lamport=605

[Nodo: cliente-31 | Lamport: 4490] Edicion hilo 31 lamport=600

[Nodo: cliente-41 | Lamport: 4496] Edicion hilo 41 lamport=601

[Nodo: cliente-11 | Lamport: 4497] Edicion hilo 11 lamport=603

[Nodo: cliente-8 | Lamport: 4526] Edicion hilo 8 lamport=617

[Nodo: cliente-28 | Lamport: 4511] Edicion hilo 28 lamport=612

[Nodo: cliente-35 | Lamport: 4563] Edicion hilo 35 lamport=606

[Nodo: cliente-29 | Lamport: 4574] Edicion hilo 29 lamport=613

[Nodo: cliente-32 | Lamport: 4604] Edicion hilo 32 lamport=620

[Nodo: cliente-34 | Lamport: 4646] Edicion hilo 34 lamport=643

[Nodo: cliente-16 | Lamport: 4653] Edicion hilo 16 lamport=628

[Nodo: cliente-5 | Lamport: 4668] Edicion hilo 5 lamport=639

[Nodo: cliente-44 | Lamport: 4594] Edicion hilo 44 lamport=607

[Nodo: cliente-48 | Lamport: 4673] Edicion hilo 48 lamport=630

[Nodo: cliente-12 | Lamport: 4663] Edicion hilo 12 lamport=638

[Nodo: cliente-0 | Lamport: 4686] Edicion hilo 0 lamport=629

[Nodo: cliente-30 | Lamport: 4639] Edicion hilo 30 lamport=632

[Nodo: cliente-45 | Lamport: 4697] Edicion hilo 45 lamport=636

