[Nodo: cliente-31 | Lamport: 338] Edicion hilo 31 lamport=20
[Nodo: cliente-48 | Lamport: 1689] Edicion hilo 48 lamport=183

[Nodo: cliente-6 | Lamport: 1693] Edicion hilo 6 lamport=190

[Nodo: cliente-3 | Lamport: 1702] Edicion hilo 3 lamport=191

[Nodo: cliente-41 | Lamport: 1746] Edicion hilo 41 lamport=206

[Nodo: cliente-35 | Lamport: 1751] Edicion hilo 35 lamport=203

[Nodo: cliente-10 | Lamport: 1753] Edicion hilo 10 lamport=215

[Nodo: cliente-26 | Lamport: 1755] Edicion hilo 26 lamport=212

[Nodo: cliente-34 | Lamport: 1757] Edicion hilo 34 lamport=194

[Nodo: cliente-45 | Lamport: 1761] Edicion hilo 45 lamport=205

[Nodo: cliente-36 | Lamport: 1763] Edicion hilo 36 lamport=196

[Nodo: cliente-46 | Lamport: 1765] Edicion hilo 46 lamport=211

[Nodo: cliente-28 | Lamport: 1767] Edicion hilo 28 lamport=213

[Nodo: cliente-43 | Lamport: 1773] Edicion hilo 43 lamport=207

[Nodo: cliente-2 | Lamport: 1807] Edicion hilo 2 lamport=209

[Nodo: cliente-42 | Lamport: 1835] Edicion hilo 42 lamport=218

[Nodo: cliente-0 | Lamport: 1859] Edicion hilo 0 lamport=216

[Nodo: cliente-30 | Lamport: 1881] Edicion hilo 30 lamport=224

[Nodo: cliente-20 | Lamport: 1901] Edicion hilo 20 lamport=236

[Nodo: cliente-8 | Lamport: 1906] Edicion hilo 8 lamport=234

[Nodo: cliente-27 | Lamport: 1908] Edicion hilo 27 lamport=227

[Nodo: cliente-40 | Lamport: 1910] Edicion hilo 40 lamport=232

[Nodo: cliente-47 | Lamport: 1925] Edicion hilo 47 lamport=239

[Nodo: cliente-4 | Lamport: 1928] Edicion hilo 4 lamport=237

[Nodo: cliente-22 | Lamport: 1945] Edicion hilo 22 lamport=231

[Nodo: cliente-31 | Lamport: 1946] Edicion hilo 31 lamport=242

[Nodo: cliente-34 | Lamport: 1974] Edicion hilo 34 lamport=252

[Nodo: cliente-15 | Lamport: 1989] Edicion hilo 15 lamport=229

[Nodo: cliente-39 | Lamport: 1991] Edicion hilo 39 lamport=248

[Nodo: cliente-5 | Lamport: 1996] Edicion hilo 5 lamport=240

[Nodo: cliente-26 | Lamport: 2002] Edicion hilo 26 lamport=244

[Nodo: cliente-33 | Lamport: 2007] Edicion hilo 33 lamport=253

[Nodo: cliente-38 | Lamport: 2056] Edicion hilo 38 lamport=257

[Nodo: cliente-41 | Lamport: 2068] Edicion hilo 41 lamport=251

[Nodo: cliente-44 | Lamport: 2090] Edicion hilo 44 lamport=269

[Nodo: cliente-9 | Lamport: 2100] Edicion hilo 9 lamport=275

[Nodo: cliente-24 | Lamport: 2115] Edicion hilo 24 lamport=259

[Nodo: cliente-0 | Lamport: 2149] Edicion hilo 0 lamport=278

[Nodo: cliente-1 | Lamport: 2151] Edicion hilo 1 lamport=267

[Nodo: cliente-23 | Lamport: 2154] Edicion hilo 23 lamport=266

[Nodo: cliente-2 | Lamport: 2159] Edicion hilo 2 lamport=265

[Nodo: cliente-28 | Lamport: 2166] Edicion hilo 28 lamport=260

[Nodo: cliente-43 | Lamport: 2180] Edicion hilo 43 lamport=261

[Nodo: cliente-13 | Lamport: 2192] Edicion hilo 13 lamport=268

[Nodo: cliente-16 | Lamport: 2208] Edicion hilo 16 lamport=273

[Nodo: cliente-37 | Lamport: 2284] Edicion hilo 37 lamport=282

[Nodo: cliente-8 | Lamport: 2287] Edicion hilo 8 lamport=285

[Nodo: cliente-39 | Lamport: 2293] Edicion hilo 39 lamport=290

[Nodo: cliente-6 | Lamport: 2298] Edicion hilo 6 lamport=301

[Nodo: cliente-47 | Lamport: 2305] Edicion hilo 47 lamport=281

[Nodo: cliente-34 | Lamport: 2307] Edicion hilo 34 lamport=287

[Nodo: cliente-32 | Lamport: 2309] Edicion hilo 32 lamport=283

[Nodo: cliente-20 | Lamport: 2319] Edicion hilo 20 lamport=277

[Nodo: cliente-48 | Lamport: 2321] Edicion hilo 48 lamport=297

[Nodo: cliente-15 | Lamport: 2323] Edicion hilo 15 lamport=294

[Nodo: cliente-49 | Lamport: 2324] Edicion hilo 49 lamport=288

[Nodo: cliente-11 | Lamport: 2330] Edicion hilo 11 lamport=284

[Nodo: cliente-26 | Lamport: 2394] Edicion hilo 26 lamport=302

[Nodo: cliente-36 | Lamport: 2395] Edicion hilo 36 lamport=300

[Nodo: cliente-25 | Lamport: 2396] Edicion hilo 25 lamport=306

[Nodo: cliente-7 | Lamport: 2400] Edicion hilo 7 lamport=296

[Nodo: cliente-35 | Lamport: 2415] Edicion hilo 35 lamport=303

[Nodo: cliente-45 | Lamport: 2420] Edicion hilo 45 lamport=309

[Nodo: cliente-10 | Lamport: 2422] Edicion hilo 10 lamport=295

[Nodo: cliente-5 | Lamport: 2424] Edicion hilo 5 lamport=304

[Nodo: cliente-19 | Lamport: 2440] Edicion hilo 19 lamport=314

[Nodo: cliente-44 | Lamport: 2495] Edicion hilo 44 lamport=323

[Nodo: cliente-23 | Lamport: 2500] Edicion hilo 23 lamport=317

[Nodo: cliente-21 | Lamport: 2522] Edicion hilo 21 lamport=310

[Nodo: cliente-27 | Lamport: 2524] Edicion hilo 27 lamport=307

[Nodo: cliente-4 | Lamport: 2528] Edicion hilo 4 lamport=324

[Nodo: cliente-43 | Lamport: 2552] Edicion hilo 43 lamport=320

[Nodo: cliente-3 | Lamport: 2571] Edicion hilo 3 lamport=336

[Nodo: cliente-11 | Lamport: 2575] Edicion hilo 11 lamport=333

[Nodo: cliente-30 | Lamport: 2604] Edicion hilo 30 lamport=321

[Nodo: cliente-48 | Lamport: 2610] Edicion hilo 48 lamport=344

[Nodo: cliente-8 | Lamport: 2611] Edicion hilo 8 lamport=326

[Nodo: cliente-32 | Lamport: 2612] Edicion hilo 32 lamport=343

[Nodo: cliente-6 | Lamport: 2634] Edicion hilo 6 lamport=341

[Nodo: cliente-20 | Lamport: 2636] Edicion hilo 20 lamport=330

[Nodo: cliente-0 | Lamport: 2722] Edicion hilo 0 lamport=362

[Nodo: cliente-25 | Lamport: 2724] Edicion hilo 25 lamport=351

[Nodo: cliente-49 | Lamport: 2726] Edicion hilo 49 lamport=360

[Nodo: cliente-23 | Lamport: 2746] Edicion hilo 23 lamport=361

[Nodo: cliente-44 | Lamport: 2749] Edicion hilo 44 lamport=368

[Nodo: cliente-17 | Lamport: 2750] Edicion hilo 17 lamport=356

[Nodo: cliente-18 | Lamport: 2756] Edicion hilo 18 lamport=353

[Nodo: cliente-35 | Lamport: 2758] Edicion hilo 35 lamport=358

[Nodo: cliente-42 | Lamport: 2772] Edicion hilo 42 lamport=342

[Nodo: cliente-10 | Lamport: 2774] Edicion hilo 10 lamport=349

[Nodo: cliente-39 | Lamport: 2864] Edicion hilo 39 lamport=376

[Nodo: cliente-36 | Lamport: 2873] Edicion hilo 36 lamport=348

[Nodo: cliente-21 | Lamport: 2875] Edicion hilo 21 lamport=369

[Nodo: cliente-43 | Lamport: 2894] Edicion hilo 43 lamport=373

[Nodo: cliente-15 | Lamport: 2901] Edicion hilo 15 lamport=387

[Nodo: cliente-38 | Lamport: 2903] Edicion hilo 38 lamport=388

[Nodo: cliente-34 | Lamport: 2905] Edicion hilo 34 lamport=378

[Nodo: cliente-48 | Lamport: 2909] Edicion hilo 48 lamport=380

[Nodo: cliente-12 | Lamport: 2917] Edicion hilo 12 lamport=370

[Nodo: cliente-2 | Lamport: 2921] Edicion hilo 2 lamport=383

[Nodo: cliente-40 | Lamport: 2923] Edicion hilo 40 lamport=393

[Nodo: cliente-29 | Lamport: 2930] Edicion hilo 29 lamport=379

[Nodo: cliente-3 | Lamport: 2951] Edicion hilo 3 lamport=377

[Nodo: cliente-44 | Lamport: 2992] Edicion hilo 44 lamport=405

[Nodo: cliente-16 | Lamport: 2993] Edicion hilo 16 lamport=396

[Nodo: cliente-27 | Lamport: 2996] Edicion hilo 27 lamport=392

[Nodo: cliente-4 | Lamport: 3005] Edicion hilo 4 lamport=375

[Nodo: cliente-9 | Lamport: 3067] Edicion hilo 9 lamport=395

[Nodo: cliente-31 | Lamport: 3069] Edicion hilo 31 lamport=399

[Nodo: cliente-46 | Lamport: 3070] Edicion hilo 46 lamport=408

[Nodo: cliente-10 | Lamport: 3096] Edicion hilo 10 lamport=407

[Nodo: cliente-35 | Lamport: 3160] Edicion hilo 35 lamport=420

[Nodo: cliente-25 | Lamport: 3162] Edicion hilo 25 lamport=398

[Nodo: cliente-43 | Lamport: 3165] Edicion hilo 43 lamport=424

[Nodo: cliente-19 | Lamport: 3170] Edicion hilo 19 lamport=410

[Nodo: cliente-5 | Lamport: 3171] Edicion hilo 5 lamport=409

[Nodo: cliente-12 | Lamport: 3174] Edicion hilo 12 lamport=428

[Nodo: cliente-23 | Lamport: 3184] Edicion hilo 23 lamport=404

[Nodo: cliente-36 | Lamport: 3186] Edicion hilo 36 lamport=416

[Nodo: cliente-2 | Lamport: 3282] Edicion hilo 2 lamport=429

[Nodo: cliente-21 | Lamport: 3285] Edicion hilo 21 lamport=434

[Nodo: cliente-29 | Lamport: 3286] Edicion hilo 29 lamport=431

[Nodo: cliente-34 | Lamport: 3289] Edicion hilo 34 lamport=432

[Nodo: cliente-38 | Lamport: 3291] Edicion hilo 38 lamport=433

[Nodo: cliente-28 | Lamport: 3312] Edicion hilo 28 lamport=439

[Nodo: cliente-15 | Lamport: 3314] Edicion hilo 15 lamport=425

[Nodo: cliente-14 | Lamport: 3317] Edicion hilo 14 lamport=442

[Nodo: cliente-18 | Lamport: 3319] Edicion hilo 18 lamport=426

[Nodo: cliente-27 | Lamport: 3328] Edicion hilo 27 lamport=440

[Nodo: cliente-45 | Lamport: 3349] Edicion hilo 45 lamport=444

[Nodo: cliente-22 | Lamport: 3358] Edicion hilo 22 lamport=422

[Nodo: cliente-37 | Lamport: 3402] Edicion hilo 37 lamport=446

[Nodo: cliente-46 | Lamport: 3407] Edicion hilo 46 lamport=448

[Nodo: cliente-13 | Lamport: 3408] Edicion hilo 13 lamport=459

[Nodo: cliente-4 | Lamport: 3423] Edicion hilo 4 lamport=454

[Nodo: cliente-40 | Lamport: 3426] Edicion hilo 40 lamport=467

[Nodo: cliente-35 | Lamport: 3428] Edicion hilo 35 lamport=462

[Nodo: cliente-23 | Lamport: 3432] Edicion hilo 23 lamport=471

[Nodo: cliente-41 | Lamport: 3434] Edicion hilo 41 lamport=449

[Nodo: cliente-49 | Lamport: 3466] Edicion hilo 49 lamport=460

[Nodo: cliente-5 | Lamport: 3468] Edicion hilo 5 lamport=466

[Nodo: cliente-0 | Lamport: 3469] Edicion hilo 0 lamport=455

[Nodo: cliente-48 | Lamport: 3472] Edicion hilo 48 lamport=456

[Nodo: cliente-1 | Lamport: 3475] Edicion hilo 1 lamport=453

[Nodo: cliente-33 | Lamport: 3488] Edicion hilo 33 lamport=465

[Nodo: cliente-36 | Lamport: 3499] Edicion hilo 36 lamport=470

[Nodo: cliente-26 | Lamport: 3501] Edicion hilo 26 lamport=472

[Nodo: cliente-18 | Lamport: 3560] Edicion hilo 18 lamport=480

[Nodo: cliente-44 | Lamport: 3562] Edicion hilo 44 lamport=475

[Nodo: cliente-38 | Lamport: 3592] Edicion hilo 38 lamport=474

[Nodo: cliente-19 | Lamport: 3688] Edicion hilo 19 lamport=481

[Nodo: cliente-15 | Lamport: 3690] Edicion hilo 15 lamport=476

[Nodo: cliente-32 | Lamport: 3692] Edicion hilo 32 lamport=478

[Nodo: cliente-30 | Lamport: 3696] Edicion hilo 30 lamport=486

[Nodo: cliente-37 | Lamport: 3693] Edicion hilo 37 lamport=494

[Nodo: cliente-2 | Lamport: 3697] Edicion hilo 2 lamport=489

[Nodo: cliente-41 | Lamport: 3701] Edicion hilo 41 lamport=498

[Nodo: cliente-27 | Lamport: 3705] Edicion hilo 27 lamport=483

[Nodo: cliente-0 | Lamport: 3803] Edicion hilo 0 lamport=516

[Nodo: cliente-5 | Lamport: 3807] Edicion hilo 5 lamport=501

[Nodo: cliente-16 | Lamport: 3808] Edicion hilo 16 lamport=488

[Nodo: cliente-13 | Lamport: 3811] Edicion hilo 13 lamport=491

[Nodo: cliente-18 | Lamport: 3813] Edicion hilo 18 lamport=519

[Nodo: cliente-33 | Lamport: 3812] Edicion hilo 33 lamport=514

[Nodo: cliente-1 | Lamport: 3817] Edicion hilo 1 lamport=499

[Nodo: cliente-38 | Lamport: 3818] Edicion hilo 38 lamport=518

[Nodo: cliente-46 | Lamport: 3821] Edicion hilo 46 lamport=503

[Nodo: cliente-49 | Lamport: 3833] Edicion hilo 49 lamport=515

[Nodo: cliente-20 | Lamport: 3842] Edicion hilo 20 lamport=506

[Nodo: cliente-40 | Lamport: 3844] Edicion hilo 40 lamport=505

[Nodo: cliente-39 | Lamport: 3846] Edicion hilo 39 lamport=484

[Nodo: cliente-14 | Lamport: 3848] Edicion hilo 14 lamport=507

[Nodo: cliente-12 | Lamport: 3914] Edicion hilo 12 lamport=521

[Nodo: cliente-17 | Lamport: 3915] Edicion hilo 17 lamport=527

[Nodo: cliente-43 | Lamport: 3916] Edicion hilo 43 lamport=509

[Nodo: cliente-36 | Lamport: 3939] Edicion hilo 36 lamport=510

[Nodo: cliente-15 | Lamport: 4003] Edicion hilo 15 lamport=538

[Nodo: cliente-41 | Lamport: 4004] Edicion hilo 41 lamport=533

[Nodo: cliente-34 | Lamport: 4019] Edicion hilo 34 lamport=532

[Nodo: cliente-23 | Lamport: 4021] Edicion hilo 23 lamport=513

[Nodo: cliente-14 | Lamport: 4133] Edicion hilo 14 lamport=549

[Nodo: cliente-7 | Lamport: 4135] Edicion hilo 7 lamport=517

[Nodo: cliente-27 | Lamport: 4137] Edicion hilo 27 lamport=539

[Nodo: cliente-32 | Lamport: 4141] Edicion hilo 32 lamport=534

[Nodo: cliente-22 | Lamport: 4144] Edicion hilo 22 lamport=546

[Nodo: cliente-1 | Lamport: 4148] Edicion hilo 1 lamport=548

[Nodo: cliente-24 | Lamport: 4150] Edicion hilo 24 lamport=552

[Nodo: cliente-26 | Lamport: 4151] Edicion hilo 26 lamport=524

[Nodo: cliente-47 | Lamport: 4169] Edicion hilo 47 lamport=528

[Nodo: cliente-16 | Lamport: 4171] Edicion hilo 16 lamport=542

[Nodo: cliente-2 | Lamport: 4174] Edicion hilo 2 lamport=536

[Nodo: cliente-18 | Lamport: 4175] Edicion hilo 18 lamport=547

[Nodo: cliente-25 | Lamport: 4178] Edicion hilo 25 lamport=525

[Nodo: cliente-19 | Lamport: 4179] Edicion hilo 19 lamport=540

[Nodo: cliente-11 | Lamport: 4182] Edicion hilo 11 lamport=526

[Nodo: cliente-33 | Lamport: 4247] Edicion hilo 33 lamport=545

[Nodo: cliente-28 | Lamport: 4249] Edicion hilo 28 lamport=541

[Nodo: cliente-49 | Lamport: 4251] Edicion hilo 49 lamport=565

[Nodo: cliente-35 | Lamport: 4253] Edicion hilo 35 lamport=572

[Nodo: cliente-8 | Lamport: 4264] Edicion hilo 8 lamport=559

[Nodo: cliente-6 | Lamport: 4276] Edicion hilo 6 lamport=554

[Nodo: cliente-15 | Lamport: 4278] Edicion hilo 15 lamport=569

[Nodo: cliente-37 | Lamport: 4298] Edicion hilo 37 lamport=576

[Nodo: cliente-36 | Lamport: 4322] Edicion hilo 36 lamport=575

[Nodo: cliente-10 | Lamport: 4324] Edicion hilo 10 lamport=570

[Nodo: cliente-9 | Lamport: 4326] Edicion hilo 9 lamport=568

[Nodo: cliente-42 | Lamport: 4327] Edicion hilo 42 lamport=567

[Nodo: cliente-26 | Lamport: 4330] Edicion hilo 26 lamport=587

[Nodo: cliente-47 | Lamport: 4402] Edicion hilo 47 lamport=588

[Nodo: cliente-20 | Lamport: 4401] Edicion hilo 20 lamport=593

[Nodo: cliente-46 | Lamport: 4403] Edicion hilo 46 lamport=577

[Nodo: cliente-3 | Lamport: 4417] Edicion hilo 3 lamport=566

[Nodo: cliente-40 | Lamport: 4452] Edicion hilo 40 lamport=595

[Nodo: cliente-34 | Lamport: 4457] Edicion hilo 34 lamport=583

[Nodo: cliente-30 | Lamport: 4459] Edicion hilo 30 lamport=580

[Nodo: cliente-14 | Lamport: 4467] Edicion hilo 14 lamport=586

[Nodo: cliente-21 | Lamport: 4468] Edicion hilo 21 lamport=584

[Nodo: cliente-38 | Lamport: 4477] Edicion hilo 38 lamport=602

[Nodo: cliente-33 | Lamport: 4530] Edicion hilo 33 lamport=604

[Nodo: cliente-11 | Lamport: 4546] Edicion hilo 11 lamport=603

[Nodo: cliente-41 | Lamport: 4548] Edicion hilo 41 lamport=601

[Nodo: cliente-15 | Lamport: 4551] Edicion hilo 15 lamport=605

[Nodo: cliente-31 | Lamport: 4567] Edicion hilo 31 lamport=600

[Nodo: cliente-28 | Lamport: 4616] Edicion hilo 28 lamport=612

[Nodo: cliente-8 | Lamport: 4618] Edicion hilo 8 lamport=617

[Nodo: cliente-35 | Lamport: 4632] Edicion hilo 35 lamport=606

[Nodo: cliente-29 | Lamport: 4638] Edicion hilo 29 lamport=613

[Nodo: cliente-32 | Lamport: 4747] Edicion hilo 32 lamport=620

[Nodo: cliente-5 | Lamport: 4750] Edicion hilo 5 lamport=639

[Nodo: cliente-34 | Lamport: 4754] Edicion hilo 34 lamport=643

[Nodo: cliente-48 | Lamport: 4758] Edicion hilo 48 lamport=630

[Nodo: cliente-3 | Lamport: 4764] Edicion hilo 3 lamport=625

[Nodo: cliente-45 | Lamport: 4766] Edicion hilo 45 lamport=636

[Nodo: cliente-16 | Lamport: 4773] Edicion hilo 16 lamport=628

[Nodo: cliente-44 | Lamport: 4775] Edicion hilo 44 lamport=607

[Nodo: cliente-12 | Lamport: 4777] Edicion hilo 12 lamport=638

[Nodo: cliente-0 | Lamport: 4778] Edicion hilo 0 lamport=629

